Time [ms];X;Y;Z;W;P;R;J1;J2;J3;J4;J5;J6;
 15136; 430.180; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -47.180; 15.455; 0.000; -60.455; 0.000;
 15144; 431.779; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -47.067; 15.372; 0.000; -60.372; 0.000;
 15160; 434.976; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -46.841; 15.207; 0.000; -60.207; 0.000;
 15168; 436.574; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -46.728; 15.125; 0.000; -60.125; 0.000;
 15176; 438.173; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -46.615; 15.043; 0.000; -60.043; 0.000;
 15184; 439.771; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -46.502; 14.961; 0.000; -59.961; 0.000;
 15192; 441.370; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -46.389; 14.879; 0.000; -59.879; 0.000;
 15200; 442.968; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -46.276; 14.797; 0.000; -59.797; 0.000;
 15208; 444.567; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -46.162; 14.716; 0.000; -59.716; 0.000;
 15216; 446.165; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -46.049; 14.635; 0.000; -59.635; 0.000;
 15224; 447.764; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -45.935; 14.553; 0.000; -59.553; 0.000;
 15232; 449.362; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -45.822; 14.473; 0.000; -59.473; 0.000;
 15240; 450.961; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -45.709; 14.392; 0.000; -59.392; 0.000;
 15248; 452.559; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -45.595; 14.311; 0.000; -59.311; 0.000;
 15256; 454.157; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -45.481; 14.231; 0.000; -59.231; 0.000;
 15264; 455.756; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -45.368; 14.151; 0.000; -59.151; 0.000;
 15272; 457.355; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -45.254; 14.071; 0.000; -59.071; 0.000;
 15288; 460.551; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -45.027; 13.911; 0.000; -58.911; 0.000;
 15296; 462.150; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -44.913; 13.831; 0.000; -58.831; 0.000;
 15304; 463.748; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -44.799; 13.752; 0.000; -58.752; 0.000;
 15312; 465.347; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -44.685; 13.673; 0.000; -58.673; 0.000;
 15320; 466.945; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -44.571; 13.594; 0.000; -58.594; 0.000;
 15328; 468.544; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -44.457; 13.515; 0.000; -58.515; 0.000;
 15336; 470.142; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -44.343; 13.436; 0.000; -58.436; 0.000;
 15344; 471.741; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -44.229; 13.358; 0.000; -58.358; 0.000;
 15352; 473.339; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -44.115; 13.280; 0.000; -58.280; 0.000;
 15360; 474.938; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -44.001; 13.202; 0.000; -58.202; 0.000;
 15368; 476.536; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -43.887; 13.124; 0.000; -58.124; 0.000;
 15376; 478.135; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -43.772; 13.046; 0.000; -58.046; 0.000;
 15384; 479.733; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -43.658; 12.968; 0.000; -57.968; 0.000;
 15392; 481.332; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -43.544; 12.891; 0.000; -57.891; 0.000;
 15400; 482.930; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -43.430; 12.814; 0.000; -57.814; 0.000;
 15416; 486.127; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -43.201; 12.660; 0.000; -57.660; 0.000;
 15424; 487.725; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -43.086; 12.583; 0.000; -57.583; 0.000;
 15432; 489.324; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -42.972; 12.507; 0.000; -57.507; 0.000;
 15440; 490.922; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -42.857; 12.430; 0.000; -57.430; 0.000;
 15448; 492.521; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -42.743; 12.354; 0.000; -57.354; 0.000;
 15456; 494.120; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -42.628; 12.278; 0.000; -57.278; 0.000;
 15464; 495.718; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -42.514; 12.203; 0.000; -57.203; 0.000;
 15472; 497.316; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -42.399; 12.127; 0.000; -57.127; 0.000;
 15480; 498.915; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -42.284; 12.052; 0.000; -57.052; 0.000;
 15488; 500.513; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -42.170; 11.977; 0.000; -56.977; 0.000;
 15496; 502.112; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -42.055; 11.902; 0.000; -56.902; 0.000;
 15504; 503.710; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -41.940; 11.827; 0.000; -56.827; 0.000;
 15512; 505.309; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -41.826; 11.752; 0.000; -56.752; 0.000;
 15520; 506.907; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -41.711; 11.678; 0.000; -56.678; 0.000;
 15528; 508.506; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -41.596; 11.603; 0.000; -56.603; 0.000;
 15544; 511.703; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -41.366; 11.455; 0.000; -56.455; 0.000;
 15552; 513.301; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -41.251; 11.382; 0.000; -56.382; 0.000;
 15560; 514.900; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -41.136; 11.308; 0.000; -56.308; 0.000;
 15568; 516.498; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -41.021; 11.235; 0.000; -56.235; 0.000;
 15576; 518.097; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -40.906; 11.162; 0.000; -56.162; 0.000;
 15584; 519.695; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -40.791; 11.089; 0.000; -56.089; 0.000;
 15592; 521.294; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -40.676; 11.016; 0.000; -56.016; 0.000;
 15600; 522.892; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -40.561; 10.944; 0.000; -55.944; 0.000;
 15608; 524.490; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -40.446; 10.871; 0.000; -55.871; 0.000;
 15616; 526.089; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -40.331; 10.799; 0.000; -55.799; 0.000;
 15624; 527.687; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -40.216; 10.727; 0.000; -55.727; 0.000;
 15632; 529.286; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -40.100; 10.655; 0.000; -55.655; 0.000;
 15640; 530.884; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -39.985; 10.584; 0.000; -55.584; 0.000;
 15648; 532.483; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -39.870; 10.512; 0.000; -55.512; 0.000;
 15656; 534.081; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -39.755; 10.441; 0.000; -55.441; 0.000;
 15672; 537.278; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -39.524; 10.299; 0.000; -55.299; 0.000;
 15680; 538.877; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -39.409; 10.228; 0.000; -55.228; 0.000;
 15688; 540.475; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -39.293; 10.158; 0.000; -55.158; 0.000;
 15696; 542.074; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -39.178; 10.088; 0.000; -55.088; 0.000;
 15704; 543.672; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -39.063; 10.018; 0.000; -55.018; 0.000;
 15712; 545.271; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -38.947; 9.948; 0.000; -54.948; 0.000;
 15720; 546.869; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -38.832; 9.878; 0.000; -54.878; 0.000;
 15728; 548.468; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -38.716; 9.808; 0.000; -54.808; 0.000;
 15736; 550.066; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -38.601; 9.739; 0.000; -54.739; 0.000;
 15744; 551.665; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -38.486; 9.670; 0.000; -54.670; 0.000;
 15752; 553.263; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -38.370; 9.601; 0.000; -54.601; 0.000;
 15760; 554.862; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -38.255; 9.532; 0.000; -54.532; 0.000;
 15768; 556.460; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -38.139; 9.464; 0.000; -54.464; 0.000;
 15776; 558.058; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -38.024; 9.396; 0.000; -54.396; 0.000;
 15784; 559.657; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -37.908; 9.327; 0.000; -54.327; 0.000;
 15800; 562.854; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -37.677; 9.192; 0.000; -54.192; 0.000;
 15808; 564.452; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -37.561; 9.124; 0.000; -54.124; 0.000;
 15816; 566.051; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -37.446; 9.057; 0.000; -54.057; 0.000;
 15824; 567.649; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -37.330; 8.990; 0.000; -53.990; 0.000;
 15832; 569.248; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -37.214; 8.923; 0.000; -53.923; 0.000;
 15840; 570.846; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -37.099; 8.856; 0.000; -53.856; 0.000;
 15848; 572.445; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -36.983; 8.789; 0.000; -53.789; 0.000;
 15856; 574.043; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -36.867; 8.723; 0.000; -53.723; 0.000;
 15864; 575.642; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -36.752; 8.657; 0.000; -53.657; 0.000;
 15872; 577.240; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -36.636; 8.591; 0.000; -53.591; 0.000;
 15880; 578.839; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -36.520; 8.525; 0.000; -53.525; 0.000;
 15888; 580.437; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -36.404; 8.459; 0.000; -53.459; 0.000;
 15896; 582.036; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -36.289; 8.394; 0.000; -53.394; 0.000;
 15904; 583.634; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -36.173; 8.329; 0.000; -53.329; 0.000;
 15912; 585.233; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -36.057; 8.264; 0.000; -53.264; 0.000;
 15928; 588.429; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -35.826; 8.134; 0.000; -53.134; 0.000;
 15936; 590.028; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -35.710; 8.070; 0.000; -53.070; 0.000;
 15944; 591.626; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -35.594; 8.006; 0.000; -53.006; 0.000;
 15952; 593.225; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -35.478; 7.942; 0.000; -52.942; 0.000;
 15960; 594.823; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -35.363; 7.878; 0.000; -52.878; 0.000;
 15968; 596.422; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -35.247; 7.814; 0.000; -52.814; 0.000;
 15976; 598.020; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -35.131; 7.751; 0.000; -52.751; 0.000;
 15984; 599.619; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -35.015; 7.688; 0.000; -52.688; 0.000;
 15992; 601.217; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -34.899; 7.625; 0.000; -52.625; 0.000;
 16000; 602.816; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -34.783; 7.562; 0.000; -52.562; 0.000;
 16008; 604.414; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -34.668; 7.499; 0.000; -52.499; 0.000;
 16016; 606.013; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -34.552; 7.437; 0.000; -52.437; 0.000;
 16024; 607.611; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -34.436; 7.375; 0.000; -52.375; 0.000;
 16032; 609.210; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -34.320; 7.313; 0.000; -52.313; 0.000;
 16040; 610.808; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -34.204; 7.251; 0.000; -52.251; 0.000;
 16056; 614.005; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -33.972; 7.128; 0.000; -52.128; 0.000;
 16064; 615.604; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -33.856; 7.067; 0.000; -52.067; 0.000;
 16072; 617.202; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -33.740; 7.006; 0.000; -52.006; 0.000;
 16080; 618.801; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -33.625; 6.945; 0.000; -51.945; 0.000;
 16088; 620.399; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -33.509; 6.885; 0.000; -51.885; 0.000;
 16096; 621.997; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -33.393; 6.824; 0.000; -51.824; 0.000;
 16104; 623.596; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -33.277; 6.764; 0.000; -51.764; 0.000;
 16112; 625.194; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -33.161; 6.704; 0.000; -51.704; 0.000;
 16120; 626.793; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -33.045; 6.644; 0.000; -51.644; 0.000;
 16128; 628.391; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -32.929; 6.585; 0.000; -51.585; 0.000;
 16136; 629.990; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -32.813; 6.525; 0.000; -51.525; 0.000;
 16144; 631.588; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -32.697; 6.466; 0.000; -51.466; 0.000;
 16152; 633.187; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -32.581; 6.407; 0.000; -51.407; 0.000;
 16160; 634.785; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -32.465; 6.349; 0.000; -51.349; 0.000;
 16168; 636.384; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -32.350; 6.290; 0.000; -51.290; 0.000;
 16184; 639.581; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -32.118; 6.174; 0.000; -51.174; 0.000;
 16192; 641.179; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -32.002; 6.116; 0.000; -51.116; 0.000;
 16200; 642.778; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -31.886; 6.058; 0.000; -51.058; 0.000;
 16208; 644.376; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -31.770; 6.000; 0.000; -51.000; 0.000;
 16216; 645.975; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -31.654; 5.943; 0.000; -50.943; 0.000;
 16224; 647.573; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -31.538; 5.886; 0.000; -50.886; 0.000;
 16232; 649.172; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -31.422; 5.829; 0.000; -50.829; 0.000;
 16240; 650.770; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -31.306; 5.772; 0.000; -50.772; 0.000;
 16248; 652.368; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -31.190; 5.716; 0.000; -50.716; 0.000;
 16256; 653.967; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -31.074; 5.659; 0.000; -50.659; 0.000;
 16264; 655.565; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -30.959; 5.603; 0.000; -50.603; 0.000;
 16272; 657.164; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -30.843; 5.547; 0.000; -50.547; 0.000;
 16280; 658.762; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -30.727; 5.492; 0.000; -50.492; 0.000;
 16288; 660.361; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -30.611; 5.436; 0.000; -50.436; 0.000;
 16296; 661.959; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -30.495; 5.381; 0.000; -50.381; 0.000;
 16312; 665.156; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -30.263; 5.271; 0.000; -50.271; 0.000;
 16320; 666.755; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -30.147; 5.216; 0.000; -50.216; 0.000;
 16328; 668.353; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -30.031; 5.162; 0.000; -50.162; 0.000;
 16336; 669.952; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -29.915; 5.108; 0.000; -50.108; 0.000;
 16344; 671.550; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -29.800; 5.054; 0.000; -50.054; 0.000;
 16352; 673.149; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -29.684; 5.000; 0.000; -50.000; 0.000;
 16360; 674.747; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -29.568; 4.946; 0.000; -49.946; 0.000;
 16368; 676.346; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -29.452; 4.893; 0.000; -49.893; 0.000;
 16376; 677.944; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -29.336; 4.840; 0.000; -49.840; 0.000;
 16384; 679.543; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -29.220; 4.787; 0.000; -49.787; 0.000;
 16392; 681.141; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -29.104; 4.734; 0.000; -49.734; 0.000;
 16400; 682.740; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -28.989; 4.681; 0.000; -49.681; 0.000;
 16408; 684.338; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -28.873; 4.629; 0.000; -49.629; 0.000;
 16416; 685.936; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -28.757; 4.577; 0.000; -49.577; 0.000;
 16424; 687.535; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -28.641; 4.525; 0.000; -49.525; 0.000;
 16440; 690.732; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -28.409; 4.421; 0.000; -49.421; 0.000;
 16448; 692.330; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -28.294; 4.370; 0.000; -49.370; 0.000;
 16456; 693.929; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -28.178; 4.319; 0.000; -49.319; 0.000;
 16464; 695.527; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -28.062; 4.268; 0.000; -49.268; 0.000;
 16472; 697.126; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -27.946; 4.217; 0.000; -49.217; 0.000;
 16480; 698.724; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -27.830; 4.166; 0.000; -49.167; 0.000;
 16488; 700.323; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -27.715; 4.116; 0.000; -49.116; 0.000;
 16496; 701.921; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -27.599; 4.066; 0.000; -49.066; 0.000;
 16504; 703.520; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -27.483; 4.016; 0.000; -49.016; 0.000;
 16512; 705.118; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -27.367; 3.966; 0.000; -48.966; 0.000;
 16520; 706.717; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -27.251; 3.917; 0.000; -48.917; 0.000;
 16528; 708.315; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -27.136; 3.868; 0.000; -48.868; 0.000;
 16536; 709.914; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -27.020; 3.819; 0.000; -48.819; 0.000;
 16544; 711.512; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -26.904; 3.770; 0.000; -48.770; 0.000;
 16552; 713.111; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -26.789; 3.721; 0.000; -48.721; 0.000;
 16568; 716.307; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -26.557; 3.624; 0.000; -48.624; 0.000;
 16576; 717.906; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -26.441; 3.576; 0.000; -48.576; 0.000;
 16584; 719.505; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -26.326; 3.528; 0.000; -48.528; 0.000;
 16592; 721.103; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -26.210; 3.481; 0.000; -48.481; 0.000;
 16600; 722.701; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -26.094; 3.433; 0.000; -48.433; 0.000;
 16608; 724.300; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -25.979; 3.386; 0.000; -48.386; 0.000;
 16616; 725.898; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -25.863; 3.339; 0.000; -48.339; 0.000;
 16624; 727.497; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -25.747; 3.292; 0.000; -48.292; 0.000;
 16632; 729.095; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -25.632; 3.246; 0.000; -48.246; 0.000;
 16640; 730.694; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -25.516; 3.199; 0.000; -48.199; 0.000;
 16648; 732.292; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -25.401; 3.153; 0.000; -48.153; 0.000;
 16656; 733.891; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -25.285; 3.107; 0.000; -48.107; 0.000;
 16664; 735.489; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -25.169; 3.062; 0.000; -48.062; 0.000;
 16672; 737.088; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -25.054; 3.016; 0.000; -48.016; 0.000;
 16680; 738.686; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -24.938; 2.971; 0.000; -47.971; 0.000;
 16696; 741.883; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -24.707; 2.881; 0.000; -47.881; 0.000;
 16704; 743.482; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -24.591; 2.836; 0.000; -47.836; 0.000;
 16712; 745.080; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -24.476; 2.791; 0.000; -47.791; 0.000;
 16720; 746.679; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -24.360; 2.747; 0.000; -47.747; 0.000;
 16728; 748.277; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -24.245; 2.703; 0.000; -47.703; 0.000;
 16736; 749.875; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -24.129; 2.659; 0.000; -47.659; 0.000;
 16744; 751.474; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -24.014; 2.615; 0.000; -47.615; 0.000;
 16752; 753.072; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -23.898; 2.572; 0.000; -47.572; 0.000;
 16760; 754.671; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -23.783; 2.529; 0.000; -47.529; 0.000;
 16768; 756.269; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -23.667; 2.486; 0.000; -47.486; 0.000;
 16776; 757.868; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -23.552; 2.443; 0.000; -47.443; 0.000;
 16784; 759.466; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -23.436; 2.400; 0.000; -47.400; 0.000;
 16792; 761.065; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -23.321; 2.358; 0.000; -47.358; 0.000;
 16800; 762.663; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -23.206; 2.316; 0.000; -47.316; 0.000;
 16808; 764.262; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -23.090; 2.274; 0.000; -47.274; 0.000;
 16824; 767.459; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -22.859; 2.190; 0.000; -47.190; 0.000;
 16832; 769.057; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -22.744; 2.149; 0.000; -47.149; 0.000;
 16840; 770.656; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -22.629; 2.108; 0.000; -47.108; 0.000;
 16848; 772.254; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -22.513; 2.067; 0.000; -47.067; 0.000;
 16856; 773.853; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -22.398; 2.026; 0.000; -47.026; 0.000;
 16864; 775.451; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -22.282; 1.985; 0.000; -46.985; 0.000;
 16872; 777.050; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -22.167; 1.945; 0.000; -46.945; 0.000;
 16880; 778.648; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -22.052; 1.905; 0.000; -46.905; 0.000;
 16888; 780.247; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -21.936; 1.865; 0.000; -46.865; 0.000;
 16896; 781.845; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -21.821; 1.825; 0.000; -46.825; 0.000;
 16904; 783.443; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -21.706; 1.786; 0.000; -46.786; 0.000;
 16912; 785.042; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -21.591; 1.746; 0.000; -46.746; 0.000;
 16920; 786.640; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -21.475; 1.707; 0.000; -46.707; 0.000;
 16928; 788.239; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -21.360; 1.668; 0.000; -46.668; 0.000;
 16936; 789.837; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -21.245; 1.630; 0.000; -46.630; 0.000;
 16952; 793.034; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -21.014; 1.553; 0.000; -46.553; 0.000;
 16960; 794.633; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -20.899; 1.515; 0.000; -46.515; 0.000;
