Time [ms];X;Y;Z;W;P;R;J1;J2;J3;J4;J5;J6;
 4448; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4456; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4464; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4472; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4480; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4488; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4496; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4504; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4512; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4520; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4528; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4536; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4552; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4560; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4568; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4576; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4584; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4592; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4600; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4608; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4616; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4624; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4632; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4640; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4648; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4656; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4664; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4680; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4688; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4696; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4704; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4712; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4720; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4728; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4736; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4744; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4752; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4760; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4768; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4776; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4784; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4792; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4808; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4816; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4824; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4832; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4840; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4848; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4856; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4864; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4872; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4880; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4888; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4896; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4904; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4912; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4920; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4936; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4944; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4952; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4960; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4968; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4976; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4984; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 4992; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 5000; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 5008; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 5016; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 5024; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 5032; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 5040; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 5048; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 5064; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 5072; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 5080; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 5088; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 5096; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 5104; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 5112; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 5120; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 5128; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 5136; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 5144; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 5152; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 5160; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 5168; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 5176; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 5192; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 5200; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 5208; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 5216; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 5224; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 5232; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 5240; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 5248; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 5256; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 5264; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 5272; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 5280; 1080.723; .019; 869.259; -179.998; -44.997; -.001; .001; .000; -.001; -.000; -45.001; -.001;
 5288; 1080.719; -.001; 869.274; -179.999; -44.998; -.001; -.000; .000; -.000; -.000; -45.001; -.000;
 5296; 1080.730; -.001; 869.273; -179.999; -44.998; -.001; -.000; .001; -.000; -.000; -45.001; -.000;
 5304; 1080.759; -.001; 869.271; -179.999; -44.998; -.001; -.000; .003; -.001; -.000; -45.000; -.000;
 5320; 1080.913; -.001; 869.259; -179.999; -44.998; -.001; -.000; .014; -.001; -.000; -45.000; -.000;
 5328; 1081.056; -.001; 869.248; -179.999; -44.998; -.001; -.000; .024; -.002; -.000; -44.999; -.000;
 5336; 1081.255; -.001; 869.232; -179.999; -44.998; -.001; -.000; .038; -.003; -.000; -44.998; -.000;
 5344; 1081.521; -.001; 869.212; -179.999; -44.998; -.001; -.000; .057; -.005; -.000; -44.997; -.000;
 5352; 1081.862; -.001; 869.185; -179.999; -44.998; -.001; -.000; .082; -.006; -.000; -44.995; -.000;
 5360; 1082.287; -.001; 869.152; -179.999; -44.998; -.001; -.000; .112; -.008; -.000; -44.993; -.000;
 5368; 1082.807; -.001; 869.112; -179.999; -44.998; -.001; -.000; .150; -.011; -.000; -44.990; -.000;
 5376; 1083.430; -.001; 869.063; -179.999; -44.998; -.001; -.000; .194; -.014; -.000; -44.987; -.000;
 5384; 1084.166; -.001; 869.006; -179.999; -44.998; -.001; -.000; .247; -.018; -.000; -44.983; -.000;
 5392; 1085.022; -.001; 868.940; -179.999; -44.998; -.001; -.000; .308; -.022; -.000; -44.979; -.000;
 5400; 1085.990; -.001; 868.865; -179.999; -44.998; -.001; -.000; .377; -.027; -.000; -44.975; -.000;
 5408; 1087.063; -.001; 868.782; -179.999; -44.998; -.001; -.000; .454; -.032; -.000; -44.970; -.000;
 5416; 1088.229; -.001; 868.691; -179.999; -44.998; -.001; -.000; .538; -.037; -.000; -44.964; -.000;
 5424; 1089.480; -.001; 868.594; -179.999; -44.998; -.001; -.000; .628; -.043; -.000; -44.959; -.000;
 5432; 1090.807; -.001; 868.491; -179.999; -44.998; -.001; -.000; .723; -.048; -.000; -44.953; -.000;
 5448; 1093.649; -.001; 868.271; -179.999; -44.998; -.001; -.000; .927; -.060; -.000; -44.941; -.000;
 5456; 1095.145; -.001; 868.155; -179.999; -44.999; -.001; -.000; 1.034; -.066; -.000; -44.935; -.000;
 5464; 1096.679; -.001; 868.036; -179.999; -44.999; -.001; -.000; 1.145; -.072; -.000; -44.929; -.000;
 5472; 1098.241; -.001; 867.914; -179.999; -44.999; -.001; -.000; 1.257; -.078; -.000; -44.923; -.000;
 5480; 1099.822; -.001; 867.792; -179.999; -44.999; -.001; -.000; 1.370; -.084; -.000; -44.917; -.000;
 5488; 1101.412; -.001; 867.668; -179.999; -44.999; -.001; -.000; 1.485; -.090; -.000; -44.911; -.000;
 5496; 1103.004; -.001; 867.545; -179.999; -44.999; -.001; -.000; 1.599; -.095; -.000; -44.906; -.000;
 5504; 1104.596; -.001; 867.421; -179.999; -44.999; -.001; -.000; 1.714; -.100; -.000; -44.901; -.000;
 5512; 1106.188; -.001; 867.298; -179.999; -44.999; -.001; -.000; 1.828; -.105; -.000; -44.896; -.000;
 5520; 1107.779; -.001; 867.174; -179.999; -44.999; -.001; -.000; 1.943; -.110; -.000; -44.891; -.000;
 5528; 1109.371; -.001; 867.051; -179.999; -44.999; -.001; -.000; 2.058; -.115; -.000; -44.886; -.000;
 5536; 1110.963; -.001; 866.927; -179.999; -44.999; -.001; -.000; 2.172; -.119; -.000; -44.882; -.000;
 5544; 1112.555; -.001; 866.804; -179.999; -44.999; -.001; -.000; 2.287; -.123; -.000; -44.878; -.000;
 5552; 1114.147; -.001; 866.680; -179.999; -44.999; -.001; -.000; 2.402; -.127; -.000; -44.874; -.000;
 5560; 1115.739; -.001; 866.556; -179.999; -44.999; -.001; -.000; 2.517; -.131; -.000; -44.870; -.000;
 5576; 1118.923; -.001; 866.310; -179.999; -44.999; -.001; -.000; 2.747; -.137; -.000; -44.863; -.000;
 5584; 1120.515; -.001; 866.186; -179.999; -44.999; -.001; -.000; 2.862; -.141; -.000; -44.860; -.000;
 5592; 1122.107; -.001; 866.063; -179.999; -44.999; -.001; -.000; 2.977; -.143; -.000; -44.858; -.000;
 5600; 1123.699; -.001; 865.939; -179.999; -44.999; -.001; -.000; 3.092; -.146; -.000; -44.855; -.000;
 5608; 1125.291; -.001; 865.815; -179.999; -44.999; -.001; -.000; 3.207; -.148; -.000; -44.853; -.000;
 5616; 1126.882; -.001; 865.692; -179.999; -44.999; -.001; -.000; 3.322; -.151; -.000; -44.850; -.000;
 5624; 1128.474; -.001; 865.568; -179.999; -44.999; -.001; -.000; 3.437; -.153; -.000; -44.848; -.000;
 5632; 1130.066; -.001; 865.445; -179.999; -44.999; -.001; -.000; 3.553; -.154; -.000; -44.847; -.000;
 5640; 1131.658; -.001; 865.321; -179.999; -44.999; -.001; -.000; 3.668; -.156; -.000; -44.845; -.000;
 5648; 1133.250; -.001; 865.198; -179.999; -44.999; -.001; -.000; 3.784; -.157; -.000; -44.844; -.000;
 5656; 1134.842; -.001; 865.074; -179.999; -44.999; -.001; -.000; 3.899; -.158; -.000; -44.843; -.000;
 5664; 1136.434; -.001; 864.951; -179.999; -44.999; -.001; -.000; 4.015; -.159; -.000; -44.842; -.000;
 5672; 1138.026; -.001; 864.827; -179.999; -44.999; -.001; -.000; 4.130; -.160; -.000; -44.841; -.000;
 5680; 1139.618; -.001; 864.704; -179.999; -44.999; -.001; -.000; 4.246; -.160; -.000; -44.840; -.000;
 5688; 1141.210; -.001; 864.580; -179.999; -44.999; -.001; -.000; 4.362; -.161; -.000; -44.840; -.000;
 5704; 1144.393; -.000; 864.333; -179.999; -44.999; -.001; -.000; 4.593; -.161; -.000; -44.840; -.000;
 5712; 1145.985; -.000; 864.210; -179.999; -44.999; -.001; -.000; 4.709; -.160; -.000; -44.841; -.000;
 5720; 1147.577; -.000; 864.086; -179.999; -44.999; -.001; -.000; 4.825; -.160; -.000; -44.841; -.000;
 5728; 1149.169; -.000; 863.963; -179.999; -44.999; -.001; -.000; 4.941; -.159; -.000; -44.842; -.000;
 5736; 1150.761; -.000; 863.839; -179.999; -44.999; -.001; -.000; 5.057; -.158; -.000; -44.843; -.000;
 5744; 1152.353; -.000; 863.716; -179.999; -44.999; -.001; -.000; 5.174; -.156; -.000; -44.844; -.000;
 5752; 1153.945; -.000; 863.592; -179.999; -44.999; -.001; -.000; 5.290; -.155; -.000; -44.846; -.000;
 5760; 1155.537; -.000; 863.469; -179.999; -44.999; -.001; -.000; 5.406; -.153; -.000; -44.848; -.000;
 5768; 1157.129; -.000; 863.345; -179.999; -44.999; -.001; -.000; 5.522; -.151; -.000; -44.850; -.000;
 5776; 1158.721; -.000; 863.222; -179.999; -44.999; -.001; -.000; 5.639; -.149; -.000; -44.852; -.000;
 5784; 1160.313; -.001; 863.098; -179.999; -44.999; -.001; -.000; 5.755; -.147; -.000; -44.854; -.000;
 5792; 1161.905; -.001; 862.974; -179.999; -44.999; -.001; -.000; 5.872; -.144; -.000; -44.857; -.000;
 5800; 1163.496; -.001; 862.851; -179.999; -44.999; -.001; -.000; 5.988; -.141; -.000; -44.860; -.000;
 5808; 1165.088; -.000; 862.728; -179.999; -44.999; -.001; -.000; 6.105; -.138; -.000; -44.863; -.000;
 5816; 1166.680; -.000; 862.604; -179.999; -44.999; -.001; -.000; 6.222; -.135; -.000; -44.866; -.000;
 5832; 1169.864; -.000; 862.357; -179.999; -44.999; -.001; -.000; 6.456; -.128; -.000; -44.873; -.000;
 5840; 1171.456; -.000; 862.233; -179.999; -44.999; -.001; -.000; 6.573; -.124; -.000; -44.877; -.000;
 5848; 1173.048; -.000; 862.110; -179.999; -44.999; -.001; -.000; 6.690; -.119; -.000; -44.881; -.000;
 5856; 1174.640; -.000; 861.986; -179.999; -44.999; -.001; -.000; 6.807; -.115; -.000; -44.886; -.000;
 5864; 1176.232; -.000; 861.863; -179.999; -44.999; -.001; -.000; 6.924; -.110; -.000; -44.890; -.000;
 5872; 1177.824; -.000; 861.739; -179.999; -44.999; -.001; -.000; 7.041; -.106; -.000; -44.895; -.000;
 5880; 1179.416; -.000; 861.616; -179.999; -44.999; -.001; -.000; 7.158; -.100; -.000; -44.900; -.000;
 5888; 1181.007; -.000; 861.492; -179.999; -44.999; -.001; -.000; 7.276; -.095; -.000; -44.906; -.000;
 5896; 1182.599; -.000; 861.369; -179.999; -44.999; -.001; -.000; 7.393; -.090; -.000; -44.911; -.000;
 5904; 1184.191; -.000; 861.245; -179.999; -44.999; -.001; -.000; 7.511; -.084; -.000; -44.917; -.000;
 5912; 1185.783; -.000; 861.122; -179.999; -44.999; -.001; -.000; 7.628; -.078; -.000; -44.923; -.000;
 5920; 1187.375; -.000; 860.998; -179.999; -44.999; -.001; -.000; 7.746; -.072; -.000; -44.929; -.000;
 5928; 1188.967; -.000; 860.875; -179.999; -44.999; -.000; -.000; 7.864; -.065; -.000; -44.936; -.000;
 5936; 1190.559; -.000; 860.751; -179.999; -44.999; -.000; -.000; 7.982; -.058; -.000; -44.942; -.000;
 5944; 1192.151; -.000; 860.628; -179.999; -44.999; -.000; -.000; 8.100; -.051; -.000; -44.949; -.000;
 5960; 1195.335; -.000; 860.381; -179.999; -44.999; -.000; -.000; 8.336; -.037; -.000; -44.964; -.000;
 5968; 1196.927; -.000; 860.257; -179.999; -44.999; -.000; -.000; 8.454; -.029; -.000; -44.971; -.000;
 5976; 1198.518; -.000; 860.134; -179.999; -44.999; -.000; -.000; 8.572; -.021; -.000; -44.979; -.000;
 5984; 1200.110; -.000; 860.010; -179.999; -44.999; -.000; -.000; 8.690; -.013; -.000; -44.987; -.000;
 5992; 1201.702; -.000; 859.886; -179.999; -44.999; -.000; -.000; 8.809; -.005; -.000; -44.996; -.000;
 6000; 1203.294; -.000; 859.763; -179.999; -44.999; -.000; -.000; 8.927; .002; -.000; -45.004; -.000;
 6008; 1204.886; -.000; 859.639; -179.999; -44.999; -.000; -.000; 9.046; .011; -.000; -45.013; -.000;
 6016; 1206.478; -.000; 859.516; -179.999; -44.999; -.000; -.000; 9.165; .020; -.000; -45.022; -.000;
 6024; 1208.070; -.000; 859.393; -179.999; -44.999; -.000; -.000; 9.283; .030; -.000; -45.031; -.000;
 6032; 1209.662; -.000; 859.269; -179.999; -44.999; -.000; -.000; 9.402; .039; -.000; -45.041; -.000;
 6040; 1211.254; -.000; 859.145; -179.999; -44.999; -.000; -.000; 9.521; .049; -.000; -45.050; -.000;
 6048; 1212.846; -.000; 859.022; -179.999; -44.999; -.000; -.000; 9.640; .059; -.000; -45.060; -.000;
 6056; 1214.438; -.000; 858.898; -179.999; -44.999; -.000; -.000; 9.759; .069; -.000; -45.070; -.000;
 6064; 1216.030; -.000; 858.775; -179.999; -44.999; -.000; -.000; 9.878; .079; -.000; -45.081; -.000;
 6072; 1217.621; -.000; 858.651; -179.999; -44.999; -.000; -.000; 9.998; .090; -.000; -45.092; -.000;
 6088; 1220.805; -.000; 858.404; -179.999; -44.999; -.000; -.000; 10.237; .112; -.000; -45.114; -.000;
 6096; 1222.397; -.000; 858.281; -179.999; -44.999; -.000; -.000; 10.356; .124; -.000; -45.125; -.000;
 6104; 1223.989; -.000; 858.157; -179.999; -44.999; -.000; -.000; 10.476; .135; -.000; -45.137; -.000;
 6112; 1225.581; -.000; 858.034; -179.999; -44.999; -.000; -.000; 10.596; .147; -.000; -45.149; -.000;
 6120; 1227.173; -.000; 857.910; -179.999; -44.999; -.000; -.000; 10.715; .159; -.000; -45.161; -.000;
 6128; 1228.765; -.000; 857.787; -179.999; -44.999; -.000; -.000; 10.835; .172; -.000; -45.173; -.000;
 6136; 1230.357; -.000; 857.663; -179.999; -44.999; -.000; -.000; 10.955; .184; -.000; -45.186; -.000;
 6144; 1231.949; -.000; 857.540; -179.999; -44.999; -.000; -.000; 11.076; .197; -.000; -45.199; -.000;
 6152; 1233.541; -.000; 857.416; -179.999; -44.999; -.000; -.000; 11.196; .210; -.000; -45.212; -.000;
 6160; 1235.132; -.000; 857.293; -179.999; -44.999; -.000; -.000; 11.316; .224; -.000; -45.225; -.000;
 6168; 1236.724; -.000; 857.169; -179.999; -44.999; -.000; -.000; 11.437; .237; -.000; -45.239; -.000;
 6176; 1238.316; -.000; 857.045; -179.999; -44.999; -.000; -.000; 11.557; .251; -.000; -45.252; -.000;
 6184; 1239.908; -.000; 856.922; -179.999; -44.999; -.000; -.000; 11.678; .265; -.000; -45.267; -.000;
 6192; 1241.500; -.000; 856.798; -179.999; -44.999; -.000; -.000; 11.799; .280; -.000; -45.281; -.000;
 6200; 1243.092; -.000; 856.675; -179.999; -44.999; -.000; -.000; 11.920; .294; -.000; -45.296; -.000;
 6216; 1246.276; -.000; 856.428; -179.999; -44.999; -.000; -.000; 12.162; .324; -.000; -45.325; -.000;
 6224; 1247.868; -.000; 856.305; -179.999; -44.999; -.000; -.000; 12.283; .339; -.000; -45.341; -.000;
 6232; 1249.460; -.000; 856.181; -179.999; -44.999; -.000; -.000; 12.404; .355; -.000; -45.356; -.000;
 6240; 1251.052; -.000; 856.057; -179.999; -44.999; -.000; -.000; 12.526; .371; -.000; -45.372; -.000;
 6248; 1252.643; -.000; 855.934; -179.999; -44.999; -.000; -.000; 12.647; .387; -.000; -45.388; -.000;
 6256; 1254.235; -.000; 855.810; -179.999; -44.999; -.000; -.000; 12.769; .403; -.000; -45.405; -.000;
 6264; 1255.827; -.000; 855.687; -179.999; -44.999; -.000; -.000; 12.891; .420; -.000; -45.421; -.000;
 6272; 1257.419; -.000; 855.564; -179.999; -44.999; -.000; -.000; 13.013; .437; -.000; -45.438; -.000;
 6280; 1259.011; -.000; 855.440; -179.999; -44.999; -.000; -.000; 13.135; .454; -.000; -45.455; -.000;
 6288; 1260.603; -.000; 855.316; -179.999; -44.999; -.000; -.000; 13.257; .472; -.000; -45.473; -.000;
 6296; 1262.195; -.000; 855.193; -179.999; -44.999; -.000; -.000; 13.379; .489; -.000; -45.490; -.000;
 6304; 1263.787; -.000; 855.069; -179.999; -44.999; -.000; -.000; 13.501; .507; -.000; -45.508; -.000;
 6312; 1265.379; -.000; 854.946; -179.999; -44.999; -.000; -.000; 13.624; .525; -.000; -45.527; -.000;
 6320; 1266.971; -.000; 854.822; -179.999; -44.999; -.000; -.000; 13.746; .544; -.000; -45.545; -.000;
 6328; 1268.563; -.000; 854.699; -179.999; -44.999; -.000; -.000; 13.869; .563; -.000; -45.564; -.000;
 6344; 1271.746; -.000; 854.452; -179.999; -44.999; -.000; -.000; 14.115; .601; -.000; -45.602; -.000;
 6352; 1273.338; -.000; 854.328; -179.999; -44.999; -.000; -.000; 14.238; .620; -.000; -45.621; -.000;
 6360; 1274.930; -.000; 854.205; -179.999; -44.999; -.000; -.000; 14.362; .640; -.000; -45.641; -.000;
 6368; 1276.522; -.000; 854.081; -179.999; -44.999; -.000; -.000; 14.485; .660; -.000; -45.661; -.000;
 6376; 1278.114; -.000; 853.958; -179.999; -44.999; -.000; -.000; 14.608; .680; -.000; -45.682; -.000;
 6384; 1279.706; -.000; 853.834; -179.999; -44.999; -.000; -.000; 14.732; .701; -.000; -45.702; -.000;
 6392; 1281.298; -.000; 853.710; -179.999; -44.999; -.000; -.000; 14.856; .722; -.000; -45.723; -.000;
 6400; 1282.890; -.000; 853.587; -179.999; -44.999; -.000; -.000; 14.980; .743; -.000; -45.744; -.000;
 6408; 1284.482; -.000; 853.464; -179.999; -44.999; -.000; -.000; 15.104; .764; -.000; -45.766; -.000;
 6416; 1286.073; -.000; 853.340; -179.999; -44.999; -.000; -.000; 15.228; .786; -.000; -45.787; -.000;
 6424; 1287.666; -.000; 853.216; -179.999; -44.999; -.000; -.000; 15.352; .808; -.000; -45.809; -.000;
 6432; 1289.257; -.000; 853.093; -180.000; -44.999; -.000; -.000; 15.477; .830; -.000; -45.831; -.000;
 6440; 1290.849; -.000; 852.969; -180.000; -44.999; -.000; -.000; 15.602; .853; -.000; -45.854; -.000;
 6448; 1292.441; -.000; 852.846; -180.000; -44.999; -.000; -.000; 15.726; .875; -.000; -45.877; -.000;
 6456; 1294.033; -.000; 852.722; -180.000; -44.999; -.000; -.000; 15.851; .899; -.000; -45.900; -.000;
 6472; 1297.217; -.000; 852.475; -180.000; -44.999; -.000; -.000; 16.102; .946; -.000; -45.947; -.000;
 6480; 1298.809; -.000; 852.352; -180.000; -44.999; -.000; -.000; 16.227; .969; -.000; -45.971; -.000;
 6488; 1300.401; -.000; 852.228; -180.000; -44.999; -.000; -.000; 16.353; .994; -.000; -45.995; -.000;
